Facility Type,Loc Id,ADO,State Id,County,County State,City,Name,Ownership,Use,ARP Latitude,ARP Latitude Sec,ARP Longitude,ARP Longitude Sec,Elevation,Magnetic Variation,Sectional,Tie In FSS Id,Tie In FSS Name,FSS Toll Free Number,Fuel Types,ATCT,UNICOM,CTAF,ICAO Id
AIRPORT,MVC,JAN,AL,MONROE,AL,MONROEVILLE,MONROE COUNTY AEROPLEX,PU,PU,031-27-29.0000N,113249.0000N,087-21-03.7000W,0314463.7000W,419.1,02E,NEW ORLEANS,ANB,ANNISTON,1-800-WX-BRIEF,100LL A+,N,123.000,123.000,KMVC
AIRPORT,MVE,DMA,MN,CHIPPEWA,MN,MONTEVIDEO,MONTEVIDEO-CHIPPEWA COUNTY,PU,PU,044-58-09.1000N,161889.1000N,095-42-37.4000W,0344557.4000W,1034,02E,TWIN CITIES,PNM,PRINCETON,1-800-WX-BRIEF,100LL,N,122.800,122.800,KMVE
AIRPORT,MVI,DEN,CO,RIO GRANDE,CO,MONTE VISTA,MONTE VISTA MUNI,PU,PU,037-31-43.4100N,135103.4140N,106-02-45.2300W,0381765.2320W,7611.2,08E,DENVER,DEN,DENVER,1-800-WX-BRIEF,100LL,N,122.800,122.800,KMVI
AIRPORT,MVL,NONE,VT,LAMOILLE,VT,MORRISVILLE,MORRISVILLE-STOWE STATE,PU,PU,044-32-03.7000N,160323.7000N,072-36-50.4000W,0261410.4000W,732.9,16W,MONTREAL,BTV,BURLINGTON,1-800-WX-BRIEF,,N,122.800,122.800,KMVL
AIRPORT,MVM,NONE,ME,WASHINGTON,ME,MACHIAS,MACHIAS VALLEY,PU,PU,044-42-11.1400N,160931.1440N,067-28-42.9300W,0242922.9250W,96.2,19W,HALIFAX,BGR,BANGOR,1-800-WX-BRIEF,,N,122.800,122.800,KMVM
AIRPORT,MVN,CHI,IL,JEFFERSON,IL,MOUNT VERNON,MOUNT VERNON,PU,PU,038-19-24.1000N,137964.1000N,088-51-30.6000W,0319890.6000W,480.4,01W,ST LOUIS,STL,SAINT LOUIS,1-800-WX-BRIEF,100LL A,N,123.000,123.000,KMVN
AIRPORT,MVY,NONE,MA,DUKES,MA,VINEYARD HAVEN,MARTHA'S VINEYARD,PU,PU,041-23-36.3000N,149016.3030N,070-36-49.9500W,0254209.9480W,66.9,15W,NEW YORK,BDR,BRIDGEPORT,1-800-WX-BRIEF,100LL A,Y,122.950,121.400,KMVY
AIRPORT,MWA,CHI,IL,WILLIAMSON,IL,MARION,VETERANS AIRPORT OF SOUTHERN ILLINOIS,PU,PU,037-45-17.9000N,135917.9000N,089-00-39.9000W,0320439.9000W,471.7,01E,ST LOUIS,STL,SAINT LOUIS,1-800-WX-BRIEF,100LL A,Y,122.950,128.400,KMWA
AIRPORT,MWC,CHI,WI,MILWAUKEE,WI,MILWAUKEE,LAWRENCE J TIMMERMAN,PU,PU,043-06-37.4000N,155197.4000N,088-02-03.9000W,0316923.9000W,744.8,02W,CHICAGO,GRB,GREEN BAY,1-800-WX-BRIEF,100LL A,Y,122.950,120.500,KMWC
AIRPORT,MWH,SEA,WA,GRANT,WA,MOSES LAKE,GRANT COUNTY INTL,PU,PU,047-12-30.9000N,169950.9000N,119-19-08.9000W,0429548.9000W,1188.6,18E,SEATTLE,SEA,SEATTLE,1-800-WX-BRIEF,100LL A A1+,Y,122.950,118.250,KMWH
AIRPORT,MWK,MEM,NC,SURRY,NC,MOUNT AIRY,MOUNT AIRY/SURRY COUNTY,PU,PU,036-27-40.9000N,131260.9020N,080-33-11.5600W,0289991.5570W,1268.9,07W,CINCINNATI,RDU,RALEIGH,1-800-WX-BRIEF,100LL A1+,N,123.000,123.000,KMWK
AIRPORT,MWL,TEX,TX,PARKER,TX,MINERAL WELLS,MINERAL WELLS RGNL,PU,PU,032-46-53.7800N,118013.7800N,098-03-36.6300W,0353016.6300W,973.6,06E,DALLAS-FT WORTH,FTW,FORT WORTH,1-800-WX-BRIEF,100LL A,N,122.725,122.725,KMWL
AIRPORT,MWM,DMA,MN,COTTONWOOD,MN,WINDOM,WINDOM MUNI,PU,PU,043-54-48.2800N,158088.2820N,095-06-33.8400W,0342393.8400W,1410.8,03E,OMAHA,PNM,PRINCETON,1-800-WX-BRIEF,100LL A,N,,122.900,KMWM
AIRPORT,MWO,DET,OH,BUTLER,OH,MIDDLETOWN,MIDDLETOWN RGNL/HOOK FLD,PU,PU,039-31-54.3000N,142314.3000N,084-23-47.2000W,0303827.2000W,650.6,04W,CINCINNATI,DAY,DAYTON,1-800-WX-BRIEF,100LL A,N,123.000,123.000,KMWO
AIRPORT,MXA,AOK,AR,MISSISSIPPI,AR,MANILA,MANILA MUNI,PU,PU,035-53-40.0100N,129220.0100N,090-09-16.4500W,0324556.4540W,242.7,01W,MEMPHIS,JBR,JONESBORO,1-800-WX-BRIEF,100LL,N,122.800,122.800,KMXA
AIRPORT,MXO,NONE,IA,JONES,IA,MONTICELLO,MONTICELLO RGNL,PU,PU,042-13-13.3000N,151993.3030N,091-09-47.8700W,0328187.8740W,833.3,01E,CHICAGO,FOD,FORT DODGE,1-800-WX-BRIEF,100LL A,N,122.800,122.800,KMXO
AIRPORT,MYF,LAX,CA,SAN DIEGO,CA,SAN DIEGO,MONTGOMERY-GIBBS EXEC,PU,PU,032-48-56.6000N,118136.6000N,117-08-22.4000W,0421702.4000W,427.3,14E,LOS ANGELES,SAN,SAN DIEGO,1-800-WX-BRIEF,100LL A A+,Y,122.950,119.200,KMYF
AIRPORT,MYJ,NONE,MO,AUDRAIN,MO,MEXICO,MEXICO MEML,PU,PU,039-09-27.0400N,140967.0420N,091-49-05.7500W,0330545.7500W,822.7,02E,KANSAS CITY,STL,SAINT LOUIS,1-800-WX-BRIEF,100LL A MOGAS,N,,122.900,KMYJ
AIRPORT,MYL,HLN,ID,VALLEY,ID,MC CALL,MC CALL MUNI,PU,PU,044-53-19.4800N,161599.4790N,116-06-06.3100W,0417966.3070W,5024.1,13E,GREAT FALLS,BOI,BOISE,1-800-WX-BRIEF,100LL A A1+,N,122.800,122.800,KMYL
AIRPORT,MYR,ATL,SC,HORRY,SC,MYRTLE BEACH,MYRTLE BEACH INTL,PU,PU,033-40-47.0700N,121247.0680N,078-55-41.9600W,0284141.9570W,25,09W,CHARLOTTE,AND,ANDERSON,1-800-WX-BRIEF,100LL A,Y,122.950,128.450,KMYR
AIRPORT,MYV,SFO,CA,YUBA,CA,MARYSVILLE,YUBA COUNTY,PU,PU,039-05-52.0000N,140752.0000N,121-34-11.4000W,0437651.4000W,64.3,16E,SAN FRANCISCO,RIU,RANCHO MURIETA,1-800-WX-BRIEF,100LL A,N,123.050,123.050,KMYV
AIRPORT,MYZ,NONE,KS,MARSHALL,KS,MARYSVILLE,MARYSVILLE MUNI,PU,PU,039-51-23.1500N,143483.1450N,096-37-50.5700W,0347870.5650W,1283,04E,KANSAS CITY,ICT,WICHITA,1-800-WX-BRIEF,,N,122.800,122.800,KMYZ
AIRPORT,MZH,DMA,MN,CARLTON,MN,MOOSE LAKE,MOOSE LAKE CARLTON COUNTY,PU,PU,046-25-07.0000N,167107.0000N,092-48-17.2000W,0334097.2000W,1076,02E,GREEN BAY,PNM,PRINCETON,1-800-WX-BRIEF,100LL,N,,122.900,KMZH
AIRPORT,MZJ,PHX,AZ,PINAL,AZ,MARANA,PINAL AIRPARK,PU,PU,032-30-35.4000N,117035.4000N,111-19-31.2000W,0400771.2000W,1893.1,12E,PHOENIX,PRC,PRESCOTT,1-800-WX-BRIEF,100LL A,N,123.050,123.050,KMZJ
AIRPORT,MZZ,CHI,IN,GRANT,IN,MARION,MARION MUNI - MCKINNEY FLD,PU,PU,040-29-23.7000N,145763.7000N,085-40-47.2000W,0308447.2000W,858.7,03W,CHICAGO,HUF,TERRE HAUTE,1-800-WX-BRIEF,100LL A,N,122.700,122.700,KMZZ
AIRPORT,NEW,LNM,LA,ORLEANS,LA,NEW ORLEANS,LAKEFRONT,PU,PU,030-02-32.7000N,108152.7000N,090-01-41.7000W,0324101.7000W,7.3,02E,NEW ORLEANS,DRI,DE RIDDER,1-800-WX-BRIEF,100LL A,Y,,118.950,KNEW
AIRPORT,NQA,MEM,TN,SHELBY,TN,MILLINGTON,MILLINGTON/MEMPHIS,PU,PU,035-21-23.9000N,127283.9010N,089-52-13.5500W,0323533.5490W,322.4,00E,MEMPHIS,MKL,JACKSON,1-800-WX-BRIEF,100LL A+,Y,122.950,120.250,KNQA
AIRPORT,NRN,NONE,KS,NORTON,KS,NORTON,NORTON MUNI,PU,PU,039-51-01.7000N,143461.7000N,099-53-40.9000W,0359620.9000W,2384,08E,WICHITA,ICT,WICHITA,1-800-WX-BRIEF,100LL A,N,,122.900,KNRN
AIRPORT,NVD,NONE,MO,VERNON,MO,NEVADA,NEVADA MUNI,PU,PU,037-51-08.9200N,136268.9161N,094-18-16.5900W,0339496.5879W,892,02E,KANSAS CITY,COU,COLUMBIA,1-800-WX-BRIEF,100LL A,N,122.800,122.800,KNVD
AIRPORT,NYL,PHX,AZ,YUMA,AZ,YUMA,YUMA MCAS/YUMA INTL,MN,PU,032-39-23.6700N,117563.6660N,114-36-21.5500W,0412581.5540W,213.3,13E,PHOENIX,PRC,PRESCOTT,1-800-WX-BRIEF,100 A A+,Y,122.950,119.300,KNYL
AIRPORT,OAJ,MEM,NC,ONSLOW,NC,JACKSONVILLE,ALBERT J ELLIS,PU,PU,034-49-45.0000N,125385.0000N,077-36-43.7000W,0279403.7000W,92.9,08W,CHARLOTTE,RDU,RALEIGH,1-800-WX-BRIEF,100LL A,Y,122.950,132.650,KOAJ
AIRPORT,OAK,SFO,CA,ALAMEDA,CA,OAKLAND,METRO OAKLAND INTL,PU,PU,037-43-16.5000N,135796.5000N,122-13-16.1000W,0439996.1000W,9,14E,SAN FRANCISCO,OAK,OAKLAND,1-800-WX-BRIEF,100LL A,Y,122.950,,KOAK
AIRPORT,OAR,SFO,CA,MONTEREY,CA,MARINA,MARINA MUNI,PU,PU,036-40-53.5000N,132053.5000N,121-45-42.0000W,0438342.0000W,136.6,15E,SAN FRANCISCO,OAK,OAKLAND,1-800-WX-BRIEF,100LL A,N,122.700,122.700,KOAR
AIRPORT,OBE,ORL,FL,OKEECHOBEE,FL,OKEECHOBEE,OKEECHOBEE COUNTY,PU,PU,027-15-59.6600N,098159.6650N,080-51-01.4100W,0291061.4080W,33.5,06W,MIAMI,PIE,SAINT PETERSBURG,1-800-WX-BRIEF,100LL A,N,123.000,123.000,KOBE
AIRPORT,OBI,HAR,NJ,CAPE MAY,NJ,WOODBINE,WOODBINE MUNI,PU,PU,039-13-08.9000N,141188.9000N,074-47-41.1000W,0269261.1000W,41,12W,WASHINGTON,MIV,MILLVILLE,1-800-WX-BRIEF,100LL,N,123.050,123.050,KOBI
AIRPORT,OCF,ORL,FL,MARION,FL,OCALA,OCALA INTL-JIM TAYLOR FLD,PU,PU,029-10-18.7600N,105018.7564N,082-13-26.8100W,0296006.8127W,89.7,04W,JACKSONVILLE,GNV,GAINESVILLE,1-800-WX-BRIEF,100LL A1+,Y,,119.250,KOCF
AIRPORT,OCH,TEX,TX,NACOGDOCHES,TX,NACOGDOCHES,NACOGDOCHES A L MANGHAM JR RGNL,PU,PU,031-34-39.9500N,113679.9500N,094-42-36.4000W,0340956.4000W,354.8,05E,HOUSTON,CXO,MONTGOMERY COUNTY,1-800-WX-BRIEF,100LL A,N,123.000,123.000,KOCH
AIRPORT,OCQ,CHI,WI,OCONTO,WI,OCONTO,OCONTO/J DOUGLAS BAKE MUNI,PU,PU,044-52-26.6000N,161546.6001N,087-54-35.1700W,0316475.1738W,604.4,03W,GREEN BAY,GRB,GREEN BAY,1-800-WX-BRIEF,100LL,N,122.800,122.800,KOCQ
AIRPORT,OCW,MEM,NC,BEAUFORT,NC,WASHINGTON,WASHINGTON-WARREN,PU,PU,035-34-13.7000N,128053.7000N,077-02-59.3000W,0277379.3000W,37.4,08W,CHARLOTTE,RDU,RALEIGH,1-800-WX-BRIEF,100LL A1+,N,122.700,122.700,KOCW
AIRPORT,ODO,TEX,TX,ECTOR,TX,ODESSA,ODESSA-SCHLEMEYER FLD,PU,PU,031-55-17.0900N,114917.0946N,102-23-13.6800W,0368593.6783W,3003.6,08E,SAN ANTONIO,SJT,SAN ANGELO,1-800-WX-BRIEF,100LL A,N,123.000,123.000,KODO
AIRPORT,ODX,NONE,NE,VALLEY,NE,ORD,EVELYN SHARP FLD,PU,PU,041-37-25.3000N,149845.3000N,098-57-06.7000W,0356226.7000W,2070,05E,OMAHA,OLU,COLUMBUS,1-800-WX-BRIEF,100LL,N,122.800,122.800,KODX
AIRPORT,OEB,DET,MI,BRANCH,MI,COLDWATER,BRANCH COUNTY MEML,PU,PU,041-56-00.5600N,150960.5600N,085-03-08.3100W,0306188.3100W,958.3,05W,CHICAGO,LAN,LANSING,1-800-WX-BRIEF,100LL A+,N,122.700,122.700,KOEB
AIRPORT,OEL,NONE,KS,LOGAN,KS,OAKLEY,OAKLEY MUNI,PU,PU,039-06-42.3000N,140802.3000N,100-49-00.3000W,0362940.3000W,3045.2,08E,WICHITA,ICT,WICHITA,1-800-WX-BRIEF,100LL A,N,122.800,122.800,KOEL
AIRPORT,OEO,CHI,WI,POLK,WI,OSCEOLA,L O SIMENSTAD MUNI,PU,PU,045-18-33.6400N,163113.6350N,092-41-24.4400W,0333684.4421W,905.5,01E,GREEN BAY,GRB,GREEN BAY,1-800-WX-BRIEF,100LL A,N,,122.900,KOEO
AIRPORT,OFK,NONE,NE,MADISON,NE,NORFOLK,NORFOLK RGNL/KARL STEFAN MEML FLD,PU,PU,041-59-07.6600N,151147.6570N,097-26-06.4100W,0350766.4100W,1572.6,05E,OMAHA,OLU,COLUMBUS,1-800-WX-BRIEF,100LL A,N,122.700,122.700,KOFK
AIRPORT,OFP,DCA,VA,HANOVER,VA,RICHMOND/ASHLAND,HANOVER COUNTY MUNI,PU,PU,037-42-32.2000N,135752.2000N,077-26-11.9000W,0278771.9000W,206.5,09W,WASHINGTON,DCA,LEESBURG,1-800-WX-BRIEF,100LL A,N,122.700,122.700,KOFP
AIRPORT,OGA,NONE,NE,KEITH,NE,OGALLALA,SEARLE FLD,PU,PU,041-07-10.1000N,148030.1000N,101-46-10.9000W,0366370.9000W,3279.3,07E,CHEYENNE,OLU,COLUMBUS,1-800-WX-BRIEF,100LL A+,N,122.800,122.800,KOGA
AIRPORT,OGB,ATL,SC,ORANGEBURG,SC,ORANGEBURG,ORANGEBURG MUNI,PU,PU,033-27-24.9000N,120444.9041N,080-51-33.8600W,0291093.8640W,195.4,07W,CHARLOTTE,AND,ANDERSON,1-800-WX-BRIEF,100LL A,N,122.700,122.700,KOGB
AIRPORT,OGD,DEN,UT,WEBER,UT,OGDEN,OGDEN-HINCKLEY,PU,PU,041-11-42.2500N,148302.2533N,112-00-43.9000W,0403243.9010W,4472.5,11E,SALT LAKE CITY,CDC,CEDAR CITY,1-800-WX-BRIEF,100 A1+,Y,122.950,118.700,KOGD
AIRPORT,OGM,DET,MI,ONTONAGON,MI,ONTONAGON,ONTONAGON COUNTY - SCHUSTER FLD,PU,PU,046-50-43.6900N,168643.6930N,089-22-01.5300W,0321721.5300W,665.2,03W,GREEN BAY,GRB,GREEN BAY,1-800-WX-BRIEF,100LL,N,,122.900,KOGM
AIRPORT,OGS,NYC,NY,ST LAWRENCE,NY,OGDENSBURG,OGDENSBURG INTL,PU,PU,044-40-56.1000N,160856.1000N,075-27-47.7000W,0271667.7000W,301.8,13W,MONTREAL,BTV,BURLINGTON,1-800-WX-BRIEF,100LL A,N,122.800,122.800,KOGS
AIRPORT,OIC,NYC,NY,CHENANGO,NY,NORWICH,LT WARREN EATON,PU,PU,042-33-59.6000N,153239.6000N,075-31-26.8000W,0271886.8000W,1024.4,11W,NEW YORK,BUF,BUFFALO,1-800-WX-BRIEF,100LL A A+,N,122.800,122.800,KOIC
AIRPORT,OIN,NONE,KS,DECATUR,KS,OBERLIN,OBERLIN MUNI,PU,PU,039-50-03.7800N,143403.7840N,100-32-23.4000W,0361943.4030W,2706.8,06E,WICHITA,ICT,WICHITA,1-800-WX-BRIEF,100LL,N,122.800,122.800,KOIN
AIRPORT,OJA,AOK,OK,CUSTER,OK,WEATHERFORD,WEATHERFORD STAFFORD,PU,PU,035-32-44.9000N,127964.9000N,098-40-06.6000W,0355206.6000W,1605.3,06E,DALLAS-FT WORTH,MLC,MC ALESTER,1-800-WX-BRIEF,100LL A+,N,122.800,122.800,KOJA
AIRPORT,OJC,NONE,KS,JOHNSON,KS,OLATHE,JOHNSON COUNTY EXEC,PU,PU,038-50-51.3500N,139851.3520N,094-44-15.3000W,0341055.3020W,1096.3,04E,KANSAS CITY,COU,COLUMBIA,1-800-WX-BRIEF,100LL A,Y,122.950,126.000,KOJC
AIRPORT,OKB,LAX,CA,SAN DIEGO,CA,OCEANSIDE,BOB MAXWELL MEML AIRFIELD,PU,PU,033-13-04.7200N,119584.7150N,117-21-05.4300W,0422465.4270W,28,13E,LOS ANGELES,SAN,SAN DIEGO,1-800-WX-BRIEF,100LL A,N,122.725,122.725,KOKB
AIRPORT,OKC,AOK,OK,OKLAHOMA,OK,OKLAHOMA CITY,WILL ROGERS WORLD,PU,PU,035-23-35.0700N,127415.0665N,097-36-02.7400W,0351362.7422W,1295.8,04E,DALLAS-FT WORTH,MLC,MC ALESTER,1-800-WX-BRIEF,100LL A,Y,,,KOKC
AIRPORT,OKH,SEA,WA,ISLAND,WA,OAK HARBOR,AJ EISENBERG,PR,PU,048-15-05.5000N,173705.5000N,122-40-25.2000W,0441625.2000W,193.3,19E,SEATTLE,SEA,SEATTLE,1-800-WX-BRIEF,100LL,N,122.800,122.800,KOKH
AIRPORT,OKK,CHI,IN,HOWARD,IN,KOKOMO,KOKOMO MUNI,PU,PU,040-31-39.6000N,145899.6000N,086-03-35.1000W,0309815.1000W,832.3,05W,CHICAGO,HUF,TERRE HAUTE,1-800-WX-BRIEF,100LL A1+,N,123.000,123.000,KOKK
AIRPORT,OKM,AOK,OK,OKMULGEE,OK,OKMULGEE,OKMULGEE RGNL,PU,PU,035-40-05.2000N,128405.2000N,095-56-54.7000W,0345414.7000W,719.6,04E,DALLAS-FT WORTH,MLC,MC ALESTER,1-800-WX-BRIEF,100LL A,N,123.000,123.000,KOKM
AIRPORT,OKS,NONE,NE,GARDEN,NE,OSHKOSH,GARDEN COUNTY/KING RHILEY FLD,PU,PU,041-24-06.8800N,149046.8799N,102-21-22.8700W,0368482.8656W,3394.1,09E,CHEYENNE,OLU,COLUMBUS,1-800-WX-BRIEF,100LL,N,122.800,122.800,KOKS
AIRPORT,OKV,DCA,VA,FREDERICK,VA,WINCHESTER,WINCHESTER RGNL,PU,PU,039-08-36.7000N,140916.7000N,078-08-40.0000W,0281320.0000W,726.2,10W,WASHINGTON,DCA,LEESBURG,1-800-WX-BRIEF,100LL A,N,122.700,122.700,KOKV
AIRPORT,OKZ,ATL,GA,WASHINGTON,GA,SANDERSVILLE,KAOLIN FLD,PU,PU,032-57-58.9500N,118678.9490N,082-50-14.9600W,0298214.9590W,438.5,05W,ATLANTA,MCN,MACON,1-800-WX-BRIEF,100LL A+,N,123.000,123.000,KOKZ
AIRPORT,OLD,NONE,ME,PENOBSCOT,ME,OLD TOWN,DEWITT FLD/OLD TOWN MUNI,PU,PU,044-57-08.4100N,161828.4060N,068-40-28.1800W,0247228.1840W,126.5,15W,HALIFAX,BGR,BANGOR,1-800-WX-BRIEF,100LL A,N,122.800,122.800,KOLD
AIRPORT,OLE,NYC,NY,CATTARAUGUS,NY,OLEAN,CATTARAUGUS COUNTY-OLEAN,PU,PU,042-14-28.3000N,152068.3000N,078-22-16.9000W,0282136.9000W,2135.4,11W,DETROIT,BUF,BUFFALO,1-800-WX-BRIEF,100LL A+,N,122.800,122.800,KOLE
AIRPORT,OLF,HLN,MT,ROOSEVELT,MT,WOLF POINT,L M CLAYTON,PU,PU,048-05-40.2000N,173140.2000N,105-34-30.2000W,0380070.2000W,1988.5,09E,BILLINGS,GTF,GREAT FALLS,1-800-WX-BRIEF,100LL,N,122.800,122.800,KOLF
AIRPORT,OLG,CHI,WI,DOUGLAS,WI,SOLON SPRINGS,SOLON SPRINGS MUNI,PU,PU,046-18-53.1000N,166733.1030N,091-48-58.9500W,0330538.9530W,1102.1,01E,GREEN BAY,GRB,GREEN BAY,1-800-WX-BRIEF,100LL,N,,122.900,KOLG
AIRPORT,OLM,SEA,WA,THURSTON,WA,OLYMPIA,OLYMPIA RGNL,PU,PU,046-58-09.8600N,169089.8560N,122-54-09.1600W,0442449.1610W,207.8,15E,SEATTLE,SEA,SEATTLE,1-800-WX-BRIEF,100LL A,Y,122.950,124.400,KOLM
AIRPORT,OLS,PHX,AZ,SANTA CRUZ,AZ,NOGALES,NOGALES INTL,PU,PU,031-25-03.8000N,113103.8000N,110-50-52.4000W,0399052.4000W,3955.3,12E,PHOENIX,PRC,PRESCOTT,1-800-WX-BRIEF,100LL A,N,122.800,122.800,KOLS
AIRPORT,OLU,NONE,NE,PLATTE,NE,COLUMBUS,COLUMBUS MUNI,PU,PU,041-26-55.4000N,149215.4000N,097-20-27.4000W,0350427.4000W,1447.3,08E,OMAHA,OLU,COLUMBUS,1-800-WX-BRIEF,100LL A,N,123.050,123.050,KOLU
AIRPORT,OLV,JAN,MS,DE SOTO,MS,OLIVE BRANCH,OLIVE BRANCH/TAYLOR FLD,PU,PU,034-58-43.5000N,125923.5000N,089-47-12.7000W,0323232.7000W,401.5,01W,MEMPHIS,GWO,GREENWOOD,1-800-WX-BRIEF,100LL A,Y,122.950,125.275,KOLV
AIRPORT,OLY,CHI,IL,RICHLAND,IL,OLNEY-NOBLE,OLNEY-NOBLE,PU,PU,038-43-18.5800N,139398.5780N,088-10-35.1600W,0317435.1580W,482.1,03W,ST LOUIS,STL,SAINT LOUIS,1-800-WX-BRIEF,100LL A+,N,123.000,123.000,KOLY
AIRPORT,OLZ,NONE,IA,FAYETTE,IA,OELWEIN,OELWEIN MUNI,PU,PU,042-40-51.3300N,153651.3282N,091-58-27.8200W,0331107.8234W,1076.3,02E,CHICAGO,FOD,FORT DODGE,1-800-WX-BRIEF,100LL A,N,122.800,122.800,KOLZ
AIRPORT,OMA,NONE,NE,DOUGLAS,NE,OMAHA,EPPLEY AIRFIELD,PU,PU,041-18-11.4000N,148691.4000N,095-53-38.6000W,0345218.6000W,984.5,02E,OMAHA,OLU,COLUMBUS,1-800-WX-BRIEF,100LL A A+,Y,122.950,,KOMA
AIRPORT,OMH,DCA,VA,ORANGE,VA,ORANGE,ORANGE COUNTY,PU,PU,038-14-49.9300N,137689.9280N,078-02-44.2400W,0280964.2360W,464.3,09W,WASHINGTON,DCA,LEESBURG,1-800-WX-BRIEF,100LL A+,N,122.800,122.800,KOMH
AIRPORT,OMK,SEA,WA,OKANOGAN,WA,OMAK,OMAK,PU,PU,048-27-51.8800N,174471.8770N,119-31-05.0000W,0430264.9950W,1304.5,16E,SEATTLE,SEA,SEATTLE,1-800-WX-BRIEF,100LL A,N,122.800,122.800,KOMK
AIRPORT,OMN,ORL,FL,VOLUSIA,FL,ORMOND BEACH,ORMOND BEACH MUNI,PU,PU,029-18-04.1000N,105484.1000N,081-06-49.7000W,0292009.7000W,27.9,06W,JACKSONVILLE,PIE,SAINT PETERSBURG,1-800-WX-BRIEF,100LL A,Y,123.050,119.075,KOMN
AIRPORT,ONA,DMA,MN,WINONA,MN,WINONA,WINONA MUNI-MAX CONRAD FLD,PU,PU,044-04-46.6000N,158686.5956N,091-42-41.8700W,0330161.8676W,656.2,01W,GREEN BAY,PNM,PRINCETON,1-800-WX-BRIEF,100LL A,N,122.800,122.800,KONA
AIRPORT,ONL,NONE,NE,HOLT,NE,O'NEILL,THE O'NEILL MUNI-JOHN L BAKER FLD,PU,PU,042-28-09.7000N,152889.7000N,098-41-16.0000W,0355276.0000W,2033.7,09E,OMAHA,OLU,COLUMBUS,1-800-WX-BRIEF,100LL A+,N,122.800,122.800,KONL
AIRPORT,ONM,LNM,NM,SOCORRO,NM,SOCORRO,SOCORRO MUNI,PU,PU,034-01-20.9000N,122480.9000N,106-54-11.3000W,0384851.3000W,4875.2,09E,ALBUQUERQUE,ABQ,ALBUQUERQUE,1-800-WX-BRIEF,100LL,N,122.800,122.800,KONM
AIRPORT,ONO,SEA,OR,MALHEUR,OR,ONTARIO,ONTARIO MUNI,PU,PU,044-01-09.7000N,158469.7000N,117-00-46.9000W,0421246.9000W,2193.3,13E,KLAMATH FALLS,MMV,MC MINNVILLE,1-800-WX-BRIEF,100LL A,N,122.800,122.800,KONO
AIRPORT,ONP,SEA,OR,LINCOLN,OR,NEWPORT,NEWPORT MUNI,PU,PU,044-34-49.3000N,160489.3000N,124-03-28.5000W,0446608.5000W,160.1,15E,SEATTLE,MMV,MC MINNVILLE,1-800-WX-BRIEF,100LL A,N,122.800,122.800,KONP
AIRPORT,ONT,LAX,CA,SAN BERNARDINO,CA,ONTARIO,ONTARIO INTL,PU,PU,034-03-21.6500N,122601.6510N,117-36-04.2800W,0423364.2750W,944.1,12E,LOS ANGELES,RAL,RIVERSIDE,1-800-WX-BRIEF,100LL A,Y,,,KONT
AIRPORT,ONX,MEM,NC,CURRITUCK,NC,CURRITUCK,CURRITUCK COUNTY RGNL,PU,PU,036-23-59.7900N,131039.7880N,076-00-55.5300W,0273655.5310W,17.7,10W,WASHINGTON,RDU,RALEIGH,1-800-WX-BRIEF,100LL A1+,N,,122.900,KONX
AIRPORT,ONY,TEX,TX,YOUNG,TX,OLNEY,OLNEY MUNI,PU,PU,033-21-03.2000N,120063.2000N,098-49-09.0000W,0355749.0000W,1275.4,05E,DALLAS-FT WORTH,FTW,FORT WORTH,1-800-WX-BRIEF,100LL,N,122.800,122.800,KONY
AIRPORT,ONZ,DET,MI,WAYNE,MI,DETROIT/GROSSE ILE,GROSSE ILE MUNI,PU,PU,042-05-56.6800N,151556.6830N,083-09-41.2900W,0299381.2870W,590.5,07W,DETROIT,LAN,LANSING,1-800-WX-BRIEF,100LL A,N,123.000,123.000,KONZ
AIRPORT,OOA,NONE,IA,MAHASKA,IA,OSKALOOSA,OSKALOOSA MUNI,PU,PU,041-13-34.0000N,148414.0000N,092-29-37.8000W,0332977.8000W,840.2,01E,CHICAGO,FOD,FORT DODGE,1-800-WX-BRIEF,100LL A,N,122.800,122.800,KOOA
AIRPORT,OPF,ORL,FL,DADE,FL,MIAMI,MIAMI-OPA LOCKA EXEC,PU,PU,025-54-26.7000N,093266.7000N,080-16-41.6000W,0289001.6000W,8,06W,MIAMI,MIA,MIAMI,1-800-WX-BRIEF,100LL A,Y,,134.675,KOPF
AIRPORT,OPL,LNM,LA,ST LANDRY,LA,OPELOUSAS,ST LANDRY PARISH-AHART FLD,PU,PU,030-33-30.2000N,110010.2000N,092-05-57.8000W,0331557.8000W,74.7,01E,HOUSTON,DRI,DE RIDDER,1-800-WX-BRIEF,100LL A+,N,123.000,123.000,KOPL
AIRPORT,OPN,ATL,GA,UPSON,GA,THOMASTON,THOMASTON-UPSON COUNTY,PU,PU,032-57-18.0100N,118638.0092N,084-15-50.7100W,0303350.7103W,797.7,03W,ATLANTA,MCN,MACON,1-800-WX-BRIEF,100LL A+,N,122.800,122.800,KOPN
AIRPORT,OQN,HAR,PA,CHESTER,PA,WEST CHESTER,BRANDYWINE RGNL,PR,PU,039-59-24.4200N,143964.4220N,075-34-54.8500W,0272094.8470W,464.6,12W,WASHINGTON,IPT,WILLIAMSPORT,1-800-WX-BRIEF,100LL A,N,123.075,123.075,KOQN
